order_id,product_id,product_name,category,supplier,price,quantity,order_date,customer_id,region,city,marketing_channel
O101090,P8958,Recognize,Electronics,BrandB,415.55,3,2025-01-29,C9894,West,Websterbury,Email
O101091,P1377,Building,Apparel,BrandC,279.04,1,2025-01-16,C6290,North,Priceport,Influencer
O101092,P5067,Guess,Beauty,BrandD,334.89,1,2025-01-02,C2520,North,East Christopherberg,Ads
O101093,P3543,Relate,Beauty,BrandC,354.64,3,2024-11-27,C3807,South,West Norma,Email
O101094,P9897,So,Beauty,BrandA,132.92,3,2025-03-10,C8557,North,Berryburgh,Influencer
O101095,P5634,Top,Home,BrandC,442.5,1,2025-01-11,C8099,South,Jessicaton,Direct
O101096,P7330,Hot,Home,BrandC,322.35,2,2025-05-01,C2981,East,East Manuel,Influencer
O101097,P5083,Instead,Books,BrandD,47.07,2,2025-05-03,C5417,South,Schneiderberg,Social Media
O101098,P5940,Whom,Books,BrandA,120.69,1,2025-02-02,C4484,West,Lake George,Direct
O101099,P3295,Trade,Beauty,BrandD,250.29,1,2025-03-12,C6620,West,Richmondview,Direct
O101100,P4965,Growth,Apparel,BrandA,417.49,2,2025-03-28,C5756,North,Evansville,Social Media
O101101,P5891,Name,Home,BrandC,430.79,3,2024-12-25,C2276,East,Shannonbury,Social Media
O101102,P3813,Say,Apparel,BrandB,264.7,2,2025-01-04,C9666,South,Lake Jordan,Influencer
O101103,P3886,Plan,Beauty,BrandC,402.99,2,2025-04-02,C8221,West,North Erin,Social Media
O101104,P1554,Budget,Apparel,BrandC,471.8,3,2025-01-29,C5763,North,North Traci,Social Media
O101105,P6007,Southern,Beauty,BrandC,82.58,1,2025-03-14,C4334,East,Amyton,Influencer
O101106,P6351,Part,Beauty,BrandB,311.44,1,2025-03-16,C5480,North,North Georgeview,Influencer
O101107,P5987,Race,Home,BrandA,25.99,3,2025-04-19,C2493,East,North Andrewchester,Email
O101108,P3510,Gun,Apparel,BrandC,179.85,3,2025-04-23,C4817,West,Leblancburgh,Direct
O101109,P4143,Political,Electronics,BrandC,15.04,3,2025-05-06,C9866,North,Scottmouth,Social Media
O101110,P4882,Mission,Electronics,BrandC,64.81,2,2024-11-30,C6180,North,Alexandratown,Email
O101111,P6767,Stock,Electronics,BrandC,298.28,3,2025-01-18,C4617,West,Weaverhaven,Influencer
O101112,P7744,Many,Electronics,BrandD,205.34,1,2025-04-03,C4919,West,Byrdtown,Direct
O101113,P7080,Describe,Home,BrandD,250.81,1,2025-04-25,C8295,South,Lake Kimberlyborough,Direct
O101114,P9569,Size,Apparel,BrandD,382.78,3,2025-01-27,C3581,East,Brownside,Influencer
O101115,P2297,West,Apparel,BrandC,298.2,2,2024-12-18,C4590,West,Rebeccafurt,Social Media
O101116,P7928,Edge,Electronics,BrandA,484.78,1,2025-04-14,C1562,North,Lake Patricia,Social Media
O101117,P3626,Whatever,Apparel,BrandC,278.53,1,2025-02-02,C8125,West,North Christopher,Direct
O101118,P3864,Public,Books,BrandC,220.42,3,2025-01-21,C8695,South,Kevinfurt,Direct
O101119,P1392,Everything,Books,BrandC,106.27,3,2025-04-17,C6774,West,East Yolandahaven,Direct
O101120,P1801,Then,Beauty,BrandD,162.91,2,2024-12-23,C4099,East,Geraldbury,Social Media
O101121,P3161,Sea,Beauty,BrandC,56.76,3,2025-02-27,C8461,South,Garzaburgh,Social Media
O101122,P4098,Six,Beauty,BrandB,163.43,2,2024-12-24,C4614,South,Gonzaleztown,Social Media
O101123,P7748,There,Home,BrandC,487.8,3,2025-04-16,C7248,West,Jamesside,Direct
O101124,P6087,Poor,Beauty,BrandA,224.61,3,2025-03-22,C1352,East,Jamesside,Ads
O101125,P7902,Return,Books,BrandD,218.06,3,2024-12-10,C9867,North,Markchester,Social Media
O101126,P2462,Position,Apparel,BrandB,16.44,2,2024-11-28,C3663,East,Aaronmouth,Social Media
O101127,P9611,Mission,Home,BrandB,74.74,2,2025-02-19,C5880,North,Roweborough,Ads
O101128,P6391,Leave,Electronics,BrandB,262.81,3,2024-12-26,C9632,East,Lanehaven,Direct
O101129,P8052,Six,Apparel,BrandB,408.59,3,2025-02-05,C6572,East,Monicaberg,Influencer
O101130,P6341,Eat,Electronics,BrandD,202.42,1,2025-01-27,C3156,West,North Robert,Email
O101131,P5781,Fall,Home,BrandA,466.45,3,2025-02-04,C3968,West,North Stacey,Direct
O101132,P8956,Pull,Electronics,BrandC,53.97,2,2025-02-14,C2715,West,New Cheryl,Influencer
O101133,P3633,Win,Home,BrandB,126.92,2,2024-12-16,C2310,South,Wardmouth,Social Media
O101134,P7802,Her,Home,BrandA,181.25,2,2024-12-10,C4816,South,Staceychester,Email
O101135,P3200,Wrong,Apparel,BrandD,498.41,2,2024-12-09,C3411,East,New Edwardside,Influencer
O101136,P2766,He,Apparel,BrandC,110.75,3,2025-01-25,C8874,West,New Dominicville,Email
O101137,P9337,Middle,Beauty,BrandD,202.33,1,2025-02-19,C4166,North,South Tanyatown,Influencer
O101138,P8667,Worker,Electronics,BrandA,153.24,3,2025-04-15,C2673,East,New Jose,Social Media
O101139,P8387,Training,Apparel,BrandA,495.43,3,2025-04-05,C9546,East,Ashleyville,Email
O101140,P6663,Short,Home,BrandC,206.92,3,2024-12-18,C2238,South,New Branditown,Influencer
O101141,P9940,Attack,Apparel,BrandD,203.14,1,2024-11-27,C7427,East,West Samuelside,Influencer
O101142,P4342,Meeting,Books,BrandB,123.34,1,2024-12-19,C1475,East,Perezborough,Influencer
O101143,P2050,Interest,Apparel,BrandA,382.13,3,2025-03-03,C7603,South,Amystad,Social Media
O101144,P2317,Him,Electronics,BrandB,77.09,2,2025-01-18,C9590,South,New Brian,Email
O101145,P4298,Always,Books,BrandA,444.88,2,2025-01-22,C4527,West,West Kariville,Influencer
O101146,P1333,Early,Home,BrandD,262.57,3,2025-01-02,C7922,East,Garyberg,Social Media
O101147,P2037,Tax,Home,BrandA,283.55,1,2025-04-24,C5589,North,West Andrew,Email
O101148,P7220,Yes,Apparel,BrandD,120.46,1,2025-02-21,C9295,East,Anthonyland,Influencer
O101149,P8145,Future,Home,BrandC,84.16,2,2025-05-05,C5641,East,West Michelleton,Direct
O101150,P1992,Send,Home,BrandD,173.85,3,2025-03-23,C4182,East,North Katiechester,Direct
O101151,P7411,Boy,Beauty,BrandA,380.2,2,2025-03-19,C7147,North,South Jeremyberg,Email
O101152,P1073,Fall,Beauty,BrandB,471.58,2,2025-04-19,C7415,North,Joshualand,Direct
O101153,P3553,Type,Electronics,BrandB,449.48,1,2025-04-04,C8424,West,Port Williambury,Social Media
O101154,P4088,Public,Home,BrandB,99.2,3,2025-03-23,C5042,South,Schmidthaven,Social Media
O101155,P8114,Quite,Apparel,BrandA,97.11,2,2025-05-10,C2668,South,Williefurt,Direct
O101156,P4574,Your,Electronics,BrandB,323.76,1,2025-03-17,C9641,East,Dawsontown,Email
O101157,P9286,New,Electronics,BrandC,151.25,2,2024-11-16,C5869,West,Warrenton,Influencer
O101158,P4684,Create,Apparel,BrandB,167.07,1,2025-04-22,C1493,East,Johnsonville,Email
O101159,P4323,Instead,Books,BrandB,369.08,2,2025-04-06,C1146,West,Tylermouth,Ads
O101160,P5134,Realize,Apparel,BrandA,23.23,1,2025-01-31,C8613,West,New Melissa,Influencer
O101161,P4770,Son,Books,BrandC,296.36,3,2024-11-13,C6326,North,East Susan,Direct
O101162,P9829,Person,Home,BrandA,113.42,3,2025-04-02,C9578,East,West Duane,Social Media
O101163,P8031,Lawyer,Home,BrandC,357.41,3,2025-02-02,C2442,North,Port Michaeltown,Direct
O101164,P1940,Left,Home,BrandA,279.86,1,2025-02-24,C2419,East,Greenland,Email
O101165,P8402,Debate,Apparel,BrandD,107.19,3,2025-02-25,C8907,North,Aliciaville,Direct
O101166,P7226,Watch,Books,BrandA,408.83,3,2024-11-13,C2473,East,Goodwinmouth,Social Media
O101167,P9269,Hour,Books,BrandB,497.06,2,2025-01-19,C6580,West,Richardtown,Direct
O101168,P1441,Born,Electronics,BrandA,113.62,2,2025-05-04,C1000,West,Johnchester,Influencer
O101169,P3712,Good,Apparel,BrandB,50.78,2,2024-12-19,C7068,South,Georgeview,Email
O101170,P8238,Father,Beauty,BrandA,82.5,2,2025-01-11,C6675,South,South Charlene,Influencer
O101171,P8162,Out,Apparel,BrandD,57.66,2,2024-12-17,C4822,West,Shafferside,Direct
O101172,P9914,Receive,Home,BrandB,247.36,3,2024-12-10,C4559,West,New Timothy,Direct
O101173,P9414,Surface,Beauty,BrandC,162.78,2,2025-02-13,C9810,East,Kramerhaven,Direct
O101174,P7015,Power,Home,BrandA,25.06,1,2025-04-15,C7468,East,Leslieberg,Social Media
O101175,P6854,Necessary,Books,BrandB,353.39,1,2025-02-26,C9174,North,Connieberg,Direct
O101176,P1705,Artist,Apparel,BrandD,145.42,2,2024-11-23,C8735,East,Lake William,Social Media
O101177,P4077,Hospital,Home,BrandD,392.99,3,2025-03-04,C5058,West,Jadebury,Email
O101178,P5039,Old,Home,BrandA,218.82,3,2025-02-12,C1927,South,Port Rachaelmouth,Direct
O101179,P9230,Situation,Beauty,BrandA,284.67,3,2025-01-20,C8145,North,Manuelview,Influencer
O101180,P2481,Others,Apparel,BrandC,154.96,3,2025-04-27,C3908,West,Fergusonton,Influencer
O101181,P9406,Rock,Books,BrandD,291.22,2,2025-03-05,C8290,North,Jenniferland,Influencer
O101182,P4791,Include,Apparel,BrandA,352.0,3,2025-01-17,C5355,North,Port Kathryn,Social Media
O101183,P1556,Religious,Apparel,BrandA,144.21,2,2025-02-04,C7797,North,East Joseph,Influencer
O101184,P8164,At,Electronics,BrandA,110.08,3,2025-02-23,C3783,East,Kevinview,Direct
O101185,P4971,Order,Home,BrandA,40.67,1,2024-12-25,C2357,South,Sabrinabury,Social Media
O101186,P1722,Pretty,Home,BrandC,316.22,3,2025-02-07,C5260,West,Lake Derek,Influencer
O101187,P7898,Such,Electronics,BrandC,24.75,1,2025-04-20,C6383,East,Lake Terri,Direct
O101188,P2931,General,Books,BrandB,208.49,2,2025-01-28,C1958,East,West Annaside,Social Media
O101189,P5582,Increase,Apparel,BrandD,420.54,2,2025-01-31,C5808,West,North Danielleland,Email
O101190,P1029,Model,Electronics,BrandD,191.01,1,2024-12-23,C1682,West,Perkinston,Influencer
O101191,P3669,Light,Electronics,BrandC,67.81,2,2025-01-15,C8374,East,Ashleyport,Direct
O101192,P5369,Discussion,Electronics,BrandD,25.92,2,2025-04-21,C7949,West,Port Duaneton,Influencer
O101193,P4687,Young,Books,BrandA,85.97,2,2024-11-23,C8387,North,South Coreyberg,Email
O101194,P3350,Recent,Electronics,BrandD,132.62,3,2025-05-06,C8507,East,Aaronburgh,Direct
O101195,P3761,Suggest,Apparel,BrandA,350.98,3,2025-02-04,C2700,South,Lake Miguelmouth,Social Media
O101196,P1087,Whom,Beauty,BrandC,22.63,2,2024-12-28,C9928,North,Warrenborough,Email
O101197,P7056,Audience,Beauty,BrandB,402.38,2,2024-11-21,C8931,West,South Nicole,Direct
O101198,P9606,Small,Electronics,BrandD,116.75,3,2024-12-07,C3837,West,Henryport,Ads
O101199,P9076,Plan,Apparel,BrandC,309.65,1,2025-02-02,C9727,South,Melissaport,Social Media
O101200,P8723,Less,Beauty,BrandD,78.19,3,2025-03-13,C7927,East,Kristinbury,Ads
O101201,P2573,To,Apparel,BrandC,64.49,2,2025-02-11,C8067,South,Olivialand,Influencer
O101202,P9635,Report,Beauty,BrandA,14.06,2,2024-12-05,C6143,North,Callahanville,Ads
O101203,P7249,Defense,Electronics,BrandD,17.08,2,2025-01-31,C3925,West,Port Davidmouth,Email
O101204,P2048,Lead,Books,BrandD,436.96,1,2025-03-23,C4186,North,Kimberlyfort,Ads
O101205,P8211,Among,Beauty,BrandB,438.14,1,2025-01-19,C3858,East,Paceport,Social Media
O101206,P8850,Forget,Electronics,BrandC,21.1,3,2024-12-29,C7208,West,North Brianbury,Influencer
O101207,P1538,Small,Electronics,BrandA,464.28,2,2025-03-08,C3683,North,Samuelfurt,Direct
O101208,P9238,Hundred,Beauty,BrandD,450.41,1,2025-03-02,C6592,South,East Erinbury,Email
O101209,P3114,Head,Beauty,BrandD,149.18,1,2025-04-02,C2174,South,Port Victoria,Email
O101210,P2177,Anyone,Books,BrandC,389.41,1,2025-02-05,C7125,South,South Theresaburgh,Email
O101211,P9958,Goal,Books,BrandB,388.5,3,2025-04-18,C6662,East,West Paulchester,Ads
O101212,P5705,May,Books,BrandB,211.49,3,2025-03-23,C3121,South,Walkerchester,Direct
O101213,P6328,Special,Beauty,BrandC,292.88,2,2025-04-08,C1125,North,Andersonhaven,Ads
O101214,P7597,Theory,Electronics,BrandD,222.45,1,2024-12-25,C5082,South,Lake Matthewbury,Influencer
O101215,P7824,Same,Apparel,BrandB,77.45,3,2025-02-04,C5633,East,North Heidiview,Direct
O101216,P7550,Reach,Electronics,BrandB,233.63,1,2025-04-24,C7483,East,Meadowsstad,Ads
O101217,P7638,Piece,Beauty,BrandC,122.73,1,2024-11-29,C2169,East,North Timothychester,Ads
O101218,P4758,Rule,Apparel,BrandC,226.27,2,2025-04-30,C7377,North,Port Scott,Direct
O101219,P8272,Much,Home,BrandC,486.4,1,2025-02-03,C5457,North,Brennanton,Email
O101220,P8893,Turn,Beauty,BrandC,190.97,2,2025-01-08,C4948,South,Lake Angelaville,Social Media
O101221,P1514,Include,Apparel,BrandA,186.72,2,2025-03-31,C3552,East,Port Laura,Email
O101222,P3182,Case,Books,BrandB,92.59,2,2024-12-11,C6379,South,North Ericberg,Ads
O101223,P2695,South,Beauty,BrandB,76.27,1,2025-01-23,C6331,East,Mariehaven,Ads
O101224,P7812,Whose,Beauty,BrandC,187.27,3,2024-12-31,C9067,North,Andersonburgh,Ads
O101225,P5220,Happy,Electronics,BrandB,432.15,1,2025-02-03,C5414,West,West Jessicachester,Email
O101226,P5217,Strong,Beauty,BrandA,92.31,1,2024-11-16,C3365,North,Jennifertown,Ads
O101227,P1943,Anything,Books,BrandA,185.45,2,2024-11-13,C3378,West,New Thomas,Social Media
O101228,P4464,Research,Books,BrandA,330.95,3,2025-01-31,C4620,East,Bakerville,Email
O101229,P4259,Before,Apparel,BrandC,102.9,3,2024-12-15,C9085,South,Josephburgh,Email
O101230,P5006,Life,Home,BrandD,264.87,1,2025-01-30,C7918,South,South Christopherside,Influencer
O101231,P4064,Hair,Beauty,BrandD,298.04,3,2024-12-03,C4551,East,Smithland,Social Media
O101232,P5962,Wait,Beauty,BrandD,370.15,3,2024-11-10,C3357,North,North Carlystad,Ads
O101233,P9797,Guess,Apparel,BrandA,414.44,1,2025-02-26,C3235,West,Port Colleenville,Email
O101234,P6445,Arrive,Home,BrandC,252.56,1,2024-12-01,C4068,West,Grantberg,Direct
O101235,P2294,Country,Beauty,BrandB,439.59,2,2024-12-01,C3283,West,New Charleneville,Social Media
O101236,P6378,Hour,Apparel,BrandC,172.42,3,2024-11-21,C2059,East,Port Jessicabury,Ads
O101237,P6289,Administration,Beauty,BrandB,212.65,1,2025-02-06,C8734,North,Pettystad,Ads
O101238,P7794,Quality,Electronics,BrandA,409.06,1,2024-12-27,C8322,North,Whitemouth,Email
O101239,P4594,These,Books,BrandC,133.8,3,2025-04-12,C4025,West,North Aaron,Direct
O101240,P2768,Use,Home,BrandA,385.53,2,2025-03-17,C9619,South,Harveyberg,Social Media
O101241,P1990,Nearly,Home,BrandD,296.31,2,2024-12-23,C6226,East,Port Whitney,Ads
O101242,P7515,Simple,Books,BrandD,94.9,3,2025-01-15,C8810,West,South Ashleyland,Influencer
O101243,P9298,Set,Beauty,BrandC,200.27,3,2025-05-11,C5624,West,Johnland,Direct
O101244,P4848,Also,Apparel,BrandA,22.76,1,2025-04-23,C6204,South,Destinytown,Email
O101245,P3301,Audience,Beauty,BrandC,105.17,3,2025-01-14,C2029,East,South Christopherburgh,Influencer
O101246,P5646,Discover,Beauty,BrandB,335.66,3,2024-11-19,C8648,South,Terrishire,Ads
O101247,P4040,Company,Electronics,BrandA,303.08,3,2025-02-17,C6206,South,New Joshuaburgh,Influencer
O101248,P2452,Through,Electronics,BrandA,364.95,3,2025-04-15,C5699,North,Joshuamouth,Social Media
O101249,P5796,Create,Beauty,BrandC,211.55,1,2025-05-08,C3197,East,Gonzalesview,Social Media
O101250,P6989,Less,Electronics,BrandA,339.9,2,2024-12-03,C4107,West,North Paul,Email
O101251,P2668,Among,Books,BrandD,16.98,1,2025-05-09,C7422,East,Ericksonburgh,Ads
O101252,P4427,Sign,Beauty,BrandB,291.61,3,2024-12-29,C4373,East,Morrischester,Ads
O101253,P8033,Social,Apparel,BrandB,11.92,2,2024-12-09,C7073,West,West Kathleen,Social Media
O101254,P2104,Need,Apparel,BrandA,224.82,3,2025-02-13,C6863,North,Floresfurt,Email
O101255,P7800,Power,Home,BrandD,461.1,2,2024-11-26,C9864,West,West Joshuaside,Ads
O101256,P4994,Write,Apparel,BrandA,184.52,3,2025-03-29,C9866,East,Karenville,Influencer
O101257,P1696,Fact,Apparel,BrandB,490.77,3,2025-04-06,C3681,East,Hernandezburgh,Ads
O101258,P3706,Dog,Electronics,BrandD,142.31,1,2024-12-01,C4476,South,Katherineport,Direct
O101259,P5888,Another,Apparel,BrandB,175.1,3,2025-01-16,C1987,East,Garytown,Email
O101260,P4863,Dark,Electronics,BrandB,48.45,1,2025-03-19,C1325,North,New Gabrielburgh,Direct
O101261,P3567,Back,Books,BrandD,266.28,3,2025-02-20,C3459,North,Port Mary,Email
O101262,P9225,Just,Beauty,BrandA,327.19,2,2024-11-17,C1915,North,East Christopher,Social Media
O101263,P5825,Fast,Books,BrandA,349.22,1,2025-03-04,C2073,East,Gibbston,Ads
O101264,P7862,Cultural,Apparel,BrandD,179.64,1,2025-02-15,C1302,East,North Rogerton,Direct
O101265,P7011,Hot,Books,BrandD,178.09,2,2025-01-31,C1633,North,New Rebecca,Ads
O101266,P3027,Majority,Home,BrandB,70.86,3,2025-03-07,C5526,North,Traceytown,Email
O101267,P7026,Evening,Electronics,BrandB,380.65,2,2024-11-22,C2371,West,Johnland,Influencer
O101268,P5043,Capital,Books,BrandD,378.86,3,2025-03-22,C8571,North,Port Elizabeth,Social Media
O101269,P8168,Describe,Books,BrandD,444.41,2,2024-12-23,C7339,North,Port Brendafurt,Direct
O101270,P5634,Owner,Apparel,BrandC,212.41,1,2025-01-29,C1658,East,Jessicaland,Social Media
O101271,P8315,Million,Home,BrandC,266.77,1,2024-12-14,C1175,North,East Amyshire,Direct
O101272,P1730,First,Home,BrandA,189.16,3,2025-01-14,C1115,East,Port Colefort,Direct
O101273,P4674,Detail,Apparel,BrandC,80.1,2,2025-03-28,C4071,South,Andreafurt,Ads
O101274,P7382,High,Beauty,BrandD,263.68,3,2025-04-08,C4408,North,Jenkinsfurt,Email
O101275,P6008,Theory,Books,BrandC,22.54,2,2025-04-04,C9058,West,Lake Emily,Email
O101276,P6417,Over,Books,BrandA,164.96,2,2025-02-05,C6911,West,New Ericaburgh,Direct
O101277,P7701,His,Books,BrandB,251.14,1,2025-02-26,C3195,South,North Amber,Ads
O101278,P2826,Put,Books,BrandB,423.89,1,2025-02-19,C9511,East,East Ethanmouth,Social Media
O101279,P6603,Thing,Books,BrandA,333.88,2,2025-04-17,C9941,East,Jeffreyberg,Direct
O101280,P9021,With,Home,BrandD,459.22,2,2025-01-24,C1275,South,North Rebecca,Influencer
O101281,P2930,Audience,Electronics,BrandB,425.65,1,2025-02-17,C7673,North,West Jamie,Ads
O101282,P2267,Good,Beauty,BrandA,381.71,3,2025-03-19,C3473,North,Garciaton,Email
O101283,P3766,Fine,Beauty,BrandB,78.23,3,2025-01-30,C2420,North,Cookland,Social Media
O101284,P8073,Writer,Electronics,BrandB,363.67,2,2025-02-12,C8790,South,Lake Holly,Ads
O101285,P1533,Or,Electronics,BrandB,144.74,1,2025-01-21,C7223,North,West Dorothy,Direct
O101286,P7976,Tough,Electronics,BrandB,282.05,3,2024-12-10,C1505,South,Port Glenn,Social Media
O101287,P2587,Out,Home,BrandA,113.14,1,2025-05-03,C6402,West,Codystad,Direct
O101288,P6471,All,Apparel,BrandA,406.72,2,2024-12-12,C6654,South,Joelburgh,Direct
O101289,P4733,Team,Beauty,BrandB,481.13,2,2025-02-25,C3244,West,Lake Monica,Direct
O101290,P9143,Speech,Apparel,BrandC,409.4,1,2025-02-02,C2859,East,Andrewville,Influencer
O101291,P9193,Feel,Electronics,BrandC,128.67,2,2025-03-24,C8192,North,Lake Amberport,Email
O101292,P1252,Garden,Apparel,BrandC,133.77,3,2025-04-25,C7219,East,East Richardton,Ads
O101293,P8265,Race,Books,BrandC,401.86,2,2025-01-29,C4517,West,Gravesmouth,Direct
O101294,P5437,Yard,Home,BrandC,43.1,2,2025-04-27,C1868,North,Leestad,Social Media
O101295,P8289,Affect,Books,BrandC,413.02,2,2025-04-06,C8314,South,North Jeff,Ads
O101296,P4214,Decide,Books,BrandA,295.88,1,2024-11-14,C4114,South,Lake Dianaport,Direct
O101297,P6161,Reflect,Apparel,BrandC,23.21,2,2024-12-25,C7833,South,West Sandraland,Social Media
O101298,P4560,What,Electronics,BrandA,18.11,1,2025-03-11,C6241,West,Shannonmouth,Direct
O101299,P1439,Reduce,Electronics,BrandB,211.49,2,2024-12-21,C8460,West,North Debra,Influencer
O101300,P5528,True,Apparel,BrandB,87.45,1,2024-11-25,C4856,South,Smithberg,Ads
O101301,P4174,Treatment,Apparel,BrandA,391.97,2,2025-03-17,C4558,South,Lake Taraport,Direct
O101302,P9057,Important,Apparel,BrandD,301.0,1,2024-12-07,C6333,South,Barnesburgh,Ads
O101303,P8866,Several,Electronics,BrandB,259.92,2,2025-01-11,C8656,East,South Thomastown,Social Media
O101304,P6852,Network,Apparel,BrandD,345.09,1,2024-12-07,C8064,North,Gutierrezmouth,Email
O101305,P3746,Stage,Home,BrandC,346.26,2,2024-11-14,C4728,East,Blakefurt,Influencer
O101306,P5865,Resource,Books,BrandD,116.52,2,2025-05-09,C1718,South,Danielleville,Influencer
O101307,P9063,Which,Home,BrandB,449.22,2,2025-02-10,C2310,East,Robertbury,Influencer
O101308,P8536,Stop,Electronics,BrandB,37.06,3,2025-03-23,C8167,East,Port Travis,Direct
O101309,P6243,Region,Books,BrandC,209.84,2,2025-01-30,C1160,East,East Davidshire,Social Media
O101310,P6903,Born,Beauty,BrandD,26.96,1,2025-03-17,C4934,North,South Walter,Email
O101311,P3578,Force,Books,BrandD,194.79,3,2025-04-30,C7791,West,Hillfurt,Email
O101312,P8914,Foot,Home,BrandD,139.46,2,2025-02-17,C3502,West,Martinezville,Influencer
O101313,P5158,Station,Home,BrandA,23.04,1,2025-02-19,C4460,South,Webbton,Ads
O101314,P2706,Skill,Apparel,BrandB,208.6,1,2024-11-20,C6961,East,New Cassandra,Ads
O101315,P7350,Third,Beauty,BrandD,176.66,1,2025-01-07,C6887,North,Lake Kimberly,Direct
O101316,P7152,Really,Home,BrandB,31.55,3,2025-02-10,C5113,East,East Nicholashaven,Influencer
O101317,P3450,Mission,Apparel,BrandD,379.81,1,2025-01-12,C7297,East,North Stacey,Email
O101318,P5608,Floor,Home,BrandC,406.26,3,2025-02-21,C1600,South,Port Richardberg,Ads
O101319,P4945,Production,Apparel,BrandA,247.21,3,2025-04-21,C9945,West,Jennafort,Direct
O101320,P1722,Goal,Books,BrandA,96.63,2,2024-12-07,C5790,North,East Pennytown,Direct
O101321,P9295,Security,Home,BrandD,208.74,3,2025-02-26,C8432,North,Weaverburgh,Ads
O101322,P6352,Simply,Books,BrandD,454.44,2,2024-12-02,C7412,South,Michealburgh,Direct
O101323,P9084,Modern,Books,BrandC,274.18,2,2025-05-01,C4083,South,Lake Michael,Direct
O101324,P6011,Agent,Beauty,BrandB,406.24,3,2025-05-11,C1965,East,Lopezhaven,Email
O101325,P1146,Station,Books,BrandB,211.26,3,2025-02-26,C7925,North,West Michaelberg,Direct
O101326,P7120,Investment,Beauty,BrandA,229.27,3,2024-12-04,C4632,North,Brownville,Email
O101327,P5142,Create,Home,BrandA,388.61,3,2024-12-12,C5908,South,Jacobsmouth,Email
O101328,P6118,Talk,Apparel,BrandB,22.24,1,2025-03-30,C7446,West,West Racheltown,Social Media
O101329,P5292,Notice,Beauty,BrandA,113.39,3,2025-04-23,C2066,East,Flemington,Direct
O101330,P6437,Head,Electronics,BrandB,12.33,2,2024-11-30,C5203,East,Lake Thomas,Email
O101331,P3063,Voice,Home,BrandB,218.8,3,2025-04-17,C3435,East,Cookmouth,Direct
O101332,P6252,Environment,Beauty,BrandB,179.29,2,2025-05-08,C5172,North,New Amyside,Email
O101333,P2539,Any,Apparel,BrandC,470.48,1,2024-12-25,C6878,West,Port Ericstad,Email
O101334,P2405,Yet,Electronics,BrandB,367.69,3,2025-04-20,C1617,East,Port Russell,Influencer
O101335,P4762,Theory,Electronics,BrandA,413.75,3,2025-01-12,C2730,South,West Jameston,Ads
O101336,P8287,Pass,Beauty,BrandD,315.98,3,2024-12-21,C1569,South,Mollytown,Email
O101337,P6108,Call,Electronics,BrandB,231.91,2,2025-05-07,C1804,West,North Heidi,Email
O101338,P7576,Want,Books,BrandB,281.31,3,2025-01-22,C6060,South,Port Brianside,Social Media
O101339,P2222,Enter,Apparel,BrandB,311.28,3,2025-02-24,C5410,North,Omarport,Direct
O101340,P8725,Forward,Electronics,BrandC,384.75,3,2025-02-12,C6856,West,Gibsonshire,Email
O101341,P6254,Never,Home,BrandB,379.58,2,2025-01-24,C1705,West,Raymondhaven,Social Media
O101342,P6343,You,Beauty,BrandC,306.47,1,2024-12-23,C3430,South,Dianeberg,Ads
O101343,P9632,Community,Electronics,BrandD,454.96,2,2025-01-23,C2256,West,Port Lorraine,Email
O101344,P5165,Appear,Electronics,BrandA,151.95,3,2025-01-18,C4240,North,Port Rebeccaland,Direct
O101345,P7170,Appear,Beauty,BrandD,311.3,2,2025-04-08,C2841,South,Olsenland,Email
O101346,P9106,However,Electronics,BrandB,247.17,2,2025-02-27,C8614,West,New Patricia,Ads
O101347,P6046,Name,Beauty,BrandB,169.73,1,2024-12-04,C6212,North,Sherryhaven,Ads
O101348,P1231,Beyond,Home,BrandD,186.21,2,2025-01-04,C2928,West,Jillland,Social Media
O101349,P5231,Son,Beauty,BrandB,288.02,3,2025-04-03,C6537,West,Allenburgh,Ads
O101350,P2394,Sister,Books,BrandD,203.76,1,2025-02-20,C6195,East,Bowenfort,Social Media
O101351,P2062,Choice,Home,BrandB,312.29,3,2025-03-04,C5035,North,Bradville,Direct
O101352,P9944,Magazine,Home,BrandD,439.45,1,2024-12-11,C6869,South,Hallbury,Direct
O101353,P2230,Effect,Electronics,BrandC,431.0,2,2025-02-07,C8784,East,Danielburgh,Direct
O101354,P7751,History,Books,BrandC,212.96,1,2024-11-19,C6303,West,Dianemouth,Email
O101355,P4964,Those,Home,BrandB,359.61,1,2025-03-06,C3449,North,Lake Patrickfort,Direct
O101356,P4587,Mention,Beauty,BrandC,84.9,2,2025-04-13,C6634,West,South Vanessamouth,Ads
O101357,P6251,Claim,Books,BrandC,318.9,3,2024-12-23,C4344,South,South Sarahstad,Influencer
O101358,P1496,Suddenly,Home,BrandA,331.28,1,2025-02-07,C1533,South,South Matthew,Social Media
O101359,P6015,Hand,Home,BrandD,393.57,2,2025-01-08,C3255,East,Wrightville,Social Media
O101360,P7878,Notice,Books,BrandD,250.2,1,2025-01-02,C3954,West,Higginsland,Ads
O101361,P4430,Race,Books,BrandA,279.24,2,2025-02-24,C5534,North,Williamhaven,Ads
O101362,P5398,Watch,Apparel,BrandD,282.59,2,2025-04-30,C5652,South,North Jessica,Influencer
O101363,P7483,Wear,Home,BrandC,161.34,2,2025-05-03,C7548,North,Pittsbury,Social Media
